pretrain_run_id,base_batch_size,checkpoint_step,bsz_mult,lr_mult,target_batch_size,status,invalid_batch_size,seed_count,seeds,expected_seed_count,expected_seeds,run_ids,history_points,unstable_seed_count,unstable_fraction,unstable_ratio_threshold,mean_initial_lin_loss,max_seed_lin_loss_ratio,mean_lin_loss_time_seed,per_seed_lin_loss_max,error
y4x9hkol,1024,197,1.0,0.5,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,rprm4fg3 etq1gegy t6v2ezum winkldzn tnwy0j5i ban4iiid a93s59qg so03f9c7 u2afq6zn 57sflm49,2870,0,0.0,4.0,5.156551027297974,1.002819590398244,4.842343745580534,5.163376808166504,
y4x9hkol,1024,197,1.0,1.0,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,jd6kb23y gcc6tsbv lxuon29f 6cv8zazo 9jrmvmdb u7qpvgid rjavolow b0f6m38h 658ow532 68jzfuyl,2870,0,0.0,4.0,5.156551027297974,1.0060548420357338,4.781592471757417,5.171856880187988,
y4x9hkol,1024,197,1.0,2.0,1024.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,p1g9plal eyryt9kd c0watdv9 pw8xuoef ybkziy73 f8bm7bhn lwvzq2ns ck0p65cp i1dhwbsg 9t08kck7,141,10,1.0,4.0,5.156551027297974,17207600170.47712,2051588284.5982807,88800002048.0,
y4x9hkol,1024,197,1.0,4.0,1024.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,e8zgl0t6 9cx9jwr4 kwm7cjib krang1jr shy6fcyr 2hygglq7 pt67zvh3 cct6eplo iz2ee9jw orb7b58s,80,10,1.0,4.0,5.156551027297974,4638875395.775048,2669014507.151503,23934795776.0,
y4x9hkol,1024,197,2.0,0.25,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,jsofk233 gf1mgtpv tfdr6uqt smtgb0jj 6n4xlmqc m6gkunuu ygg2glom depw5uqe ad7zbqup mhsj6pef,1440,0,0.0,4.0,5.156155633926391,1.0,4.962428872121705,5.161776065826416,
y4x9hkol,1024,197,2.0,0.5,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ekw1er5g 9pu1f4f3 r1rrt9ef xs80024r kdru2j2e 4zg4eqde jnifq0ab uudxr4x6 iolk0jtb v8rihuah,1440,0,0.0,4.0,5.156155586242676,1.0,4.90584086113506,5.161776065826416,
y4x9hkol,1024,197,2.0,1.0,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,iavjh0nq xbwphpcy 3h93i347 m6buszbd 6vpca46w jci2h4pa x3i47sxz hqlz2zxb fct123l0 hg7n866n,1440,0,0.0,4.0,5.156155633926391,1.0030328128267818,4.847009517418014,5.172885894775391,
y4x9hkol,1024,197,2.0,2.0,2048.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,80gmvsmc vj0q55r1 njye69tl 4ppj3dmc h9awnbdd d0sru7gd 2sv8evq9 5r90xw8n l0z84gz3 qp2580qn,140,10,1.0,4.0,5.156155586242676,5305029617.624556,1533364860.7107334,27355015168.0,
y4x9hkol,1024,197,2.0,4.0,2048.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,hn2u7s5f kdr65s24 c5osus8k 7o6b4kzl dv06oj4t b8ctvcg4 3myzxv22 idkmh7j8 kpuudjr6 smcagd0n,80,10,1.0,4.0,5.156155633926391,4671418702.9757595,2776557934.2921667,24087846912.0,
y4x9hkol,1024,197,4.0,0.25,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,e2y7yj0f b93zlqvy l9zo8e92 q2bgzahz xud8bhtd v7vog3ru 965u1csl shivvzcz spnmurk9 fzbag6p7,720,0,0.0,4.0,5.155428457260132,1.000725083028398,5.0162803126706015,5.1615400314331055,
y4x9hkol,1024,197,4.0,0.5,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,1mot1n72 xzw3iimf be1m5cqs 9v1r1iru 9d2hrpeb 70vm1727 yrjwwo90 g0v3eds4 o65xm4tk z187qpd2,720,0,0.0,4.0,5.155428409576416,1.0006252312776809,4.967646708091101,5.161539554595947,
y4x9hkol,1024,197,4.0,1.0,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,3ub9lhws 4rhf1094 9so3z07t tr9uyltp iy4hw0f5 1rj4ynz0 hl9cryks zyi0fg3b cws3979p kr59iq8v,720,0,0.0,4.0,5.155428457260132,1.0040932733914072,4.9159173429012295,5.170783996582031,
y4x9hkol,1024,197,4.0,2.0,4096.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,1xuc6id4 rt0oqzr8 zs6omlnk tqqjaj7x 0fy1hp75 xqujq4rj ctif24vi 1r6v803k h6xpfzcn 2vxhlpz5,140,10,1.0,4.0,5.155428457260132,4577510972.403786,1600037477.8207822,23587121152.0,
y4x9hkol,1024,197,4.0,4.0,4096.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,htqq4ld2 cgrcdd3g 2flagusm r7gladuo 3anh0zmo ge1zwzbz f9n0dne7 4dv1tgjk alrvlzgg ux9zzjbt,80,10,1.0,4.0,5.155428457260132,4667628097.432928,2795802039.2003317,24069992448.0,
y4x9hkol,1024,1381,0.25,0.25,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,dfss8ptm x30sxd0o k9x6dypr h1bufass jfv42mkt xvwfr5e3 m8jbo25n 8ezifxo2 qym826wt l7w47648,11450,0,0.0,4.0,3.0598801374435425,1.03036203842568,3.034394890772724,3.1303954124450684,
y4x9hkol,1024,1381,0.25,0.5,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,sjuwn2la t4is4g9c uddymu3h tuxjag7h 8zw8cx97 fi02ovfj 91acsh3o 0a4vb4yo gumv19vh 0rxy3va6,11450,7,0.7,4.0,3.0598801374435425,63110.16378141712,74.31707357056797,192742.8125,
y4x9hkol,1024,1381,0.25,1.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,cxyae5rl 1wmraech g6gxgoo9 k8lo8snc 4vyjg7ty tylwu7ql feeyvlos 8e4u3lft ync0owmr a2kjcbjt,6639,10,1.0,4.0,3.0598801374435425,37271000646.91003,54364069.38323476,115348496384.0,
y4x9hkol,1024,1381,0.25,2.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,gm1qxudg 0zjbw8tp 4tkcb7to ab0lvf04 ej4l8i19 t9ktn12v b19paql8 tribrkgg dy2dzzvs f29okaok,140,10,1.0,4.0,3.0598801374435425,12233460012.385366,1847943731.764351,37860835328.0,
y4x9hkol,1024,1381,0.25,4.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,opi1d76v fe7ovs9e km5b79c8 jieptbgg 5jbkza4p 1k0ujrsf 6m8fhl3w 435s0cf8 w6sq1hun 2nlgyvhi,90,10,1.0,4.0,3.0598801374435425,198770009854.3536,47373888675.03497,613031280640.0,
y4x9hkol,1024,1381,0.5,0.25,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,kpr307q3 zr9wxt36 85d456dt ao9tsj61 gxg745ql rkurctfb 5olylmf7 gzxtj3b6 m22ss3hr h4hbbnml,5730,0,0.0,4.0,3.0597456216812136,1.0178134883981467,3.0266312961595014,3.0936763286590576,
y4x9hkol,1024,1381,0.5,0.5,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,qk9u076q 4l3k1yf7 d2z2stpa 5m8iej2i xk1oejsu o0m5cpy1 lpcysrxc ozosk0qi 2b4bunuz w4jaym79,5730,0,0.0,4.0,3.0597456216812136,1.0214255080266796,3.0345435241546097,3.106544017791748,
y4x9hkol,1024,1381,0.5,1.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ugg33go7 50q4zevi tj8rtqqb mn8l7r22 siv347pd lwdfju3o 1ow1tvlb fx8z802w 5i5mro95 iwpf9o3n,5730,1,0.1,4.0,3.0597456216812136,194.91096988357205,3.5880499506079913,597.5919189453125,
y4x9hkol,1024,1381,0.5,2.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,7p0h6dqn y14c8gtm 62d5h0ki xl3h12w9 9l0cxpjd vuvhonii 9ak437xz st4x07ni dhlescyk 0ujub1m8,140,10,1.0,4.0,3.0597456216812136,12340339811.110489,2251820083.561902,37814239232.0,
y4x9hkol,1024,1381,0.5,4.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,7ahz6nv0 mr9gc36g lmefllwg xl0432wx zutj2xto iljfnsgy 240dcvwk qw3asgdv uu9qdhab wctvels7,90,10,1.0,4.0,3.0597456216812136,199326538413.88037,50701726303.579956,610792046592.0,
y4x9hkol,1024,1381,1.0,0.25,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,c608k0ak 4mls0373 aurwz1ku otpjss48 ci6gm86n fz5kyj8v yxdu6enh al2929or fbbhei8o xlpjd8t3,2870,0,0.0,4.0,3.0558954238891602,1.0131868042256926,3.0293356379565464,3.0833871364593506,
y4x9hkol,1024,1381,1.0,0.5,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,frx237lu povet7vu b6t6zg0y whece9pt bbzvzjy2 t274llpr 2dnc6kp7 vgwtpm0d seiumhax n5lykboy,2870,0,0.0,4.0,3.0558954238891602,1.0137279887014607,3.0269390423538796,3.0850253105163574,
y4x9hkol,1024,1381,1.0,1.0,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,6fsydoiv utslalzj llpcm2jl ot0nvw2c 7jn173e1 65qsqy2e bmfybkya up54v3xh xkt5mwnr o01zyp2k,2870,0,0.0,4.0,3.0558954238891602,1.0178804935771784,3.0358145753681036,3.0964901447296143,
y4x9hkol,1024,1381,1.0,2.0,1024.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,z2egklqp vr0qomoc gf9jm2mu 0f7686un wzah9pgo x4wbygvn 0so2qsw0 kk59bftf ygh7ynhw dq2wywcd,140,10,1.0,4.0,3.0558954238891602,10349134371.018324,2065093474.4383938,31746002944.0,
y4x9hkol,1024,1381,1.0,4.0,1024.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,tz43f5qe t9gw0y6c 1pwdcntk a01k0l6s zj802ojg 0pqliutl jt2rd9az ofhbn3eq oawuh823 66mr41qa,90,10,1.0,4.0,3.0558954238891602,166963100483.9521,47261846473.30184,507680194560.0,
y4x9hkol,1024,1381,2.0,0.25,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,il52sqt5 manb6d0s qpoe86aj nxde86am 6w2r292m lwq5m7uo 9v2h95p2 8fv4vpey q0ff1gaq h80rqexr,1440,0,0.0,4.0,3.0553382873535155,1.0084173340341374,3.0350188434123995,3.070740222930908,
y4x9hkol,1024,1381,2.0,0.5,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,2adphw4r t7fktrz7 q68uthj2 d1wnlx1j 5xi08xj4 arf87pcs rdsul2tc 6bkbyky8 ebw0u8s5 kxzfmxb8,1440,0,0.0,4.0,3.0553382873535155,1.0081097193916178,3.0301278765002886,3.0737202167510986,
y4x9hkol,1024,1381,2.0,1.0,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,a8pgsu51 aca7ej9t o7rkrgcd lc051iuj zc6moqlu j0ry93o2 stqeafqi n05m6chw zjy0qj0k ha8cix0w,1440,0,0.0,4.0,3.0553382873535155,1.0118757443854838,3.0288111279408136,3.0815024375915527,
y4x9hkol,1024,1381,2.0,2.0,2048.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,mvypwpn1 d5lx64my 06oxb2b1 ecmtpwep y2td3j3x gex062ce mkpnedi0 ibrx34vs s48kosuf wawf49lt,140,10,1.0,4.0,3.0553382873535155,10540770603.346659,2099287167.950735,32167954432.0,
y4x9hkol,1024,1381,2.0,4.0,2048.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,51s2skca 1hfdhjwb unkrw979 e5rj7gu6 46dvaynx tafu4vgn lvzi2j5q gcinow8d re0bjaos 75yeqe2m,90,10,1.0,4.0,3.0553382873535155,150806247065.89975,46678307105.62048,458533142528.0,
y4x9hkol,1024,1381,4.0,0.25,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,wqg9un4i uv563uwu 0g274r3q 7dybxofj pb2wwwnl 482yo8qo sqvj5qm9 ee50zk88 hm7bo1ou 5zq1a24n,720,0,0.0,4.0,3.0546887636184694,1.0042104220716388,3.040932508971956,3.0650150775909424,
y4x9hkol,1024,1381,4.0,0.5,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,aqe3xr3v fxsguhj9 xoz57nmf 1u38rkql vjn0qkdu c7v76fl6 0gy37j52 h7os5dzu sb1wrqet rs7ds95l,720,0,0.0,4.0,3.0546887636184694,1.0048471677411814,3.0368039286798902,3.0675079822540283,
y4x9hkol,1024,1381,4.0,1.0,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,mv548228 dvv3ft2p 4u4upzaz tuzn3f2i hfdjmw6d a754l27l u4lhpo7c 9gawr2xp rt1xuamj 8tqwyqie,720,0,0.0,4.0,3.0546887636184694,1.0079985894597159,3.033932234843572,3.07796573638916,
y4x9hkol,1024,1381,4.0,2.0,4096.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,vwhzx8zb 2m0f827u s1lorhnh f6uzryuc dx8h0um4 zy5hrga2 tzipcrrt v5xa4vak m10uptnj b693kueb,140,10,1.0,4.0,3.0546887636184694,9181419303.633398,1907137345.3860219,28041342976.0,
y4x9hkol,1024,1381,4.0,4.0,4096.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,jkkdzz32 676qmy4y u60ojgx5 3cpwopao htctdtfg 5cxpmnr5 k0aisbbn 98r8umjs ml9xmh8j tz1p8681,90,10,1.0,4.0,3.0546887636184694,135697218148.54568,44689075598.72857,415221121024.0,
y4x9hkol,1024,2862,0.25,0.25,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,xw00abx4 rjnmyhep rgjsxngj 4z37ed7p l7ali8bd vu5khht5 29n6whca 5ojc6ceh wu7mnduz c2nqloeb,11450,0,0.0,4.0,2.818876266479492,1.04328035351577,2.819377792100198,2.8993849754333496,
y4x9hkol,1024,2862,0.25,0.5,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,4s1u1lte g6a00or0 1t7jrr5m idx3m3py dj41vb95 lqqayho3 jy4m2n66 xibt18yb dgfk05bl dz7s3bus,11450,0,0.0,4.0,2.818876266479492,1.0459835312638164,2.826790765737342,2.908986806869507,
y4x9hkol,1024,2862,0.25,1.0,256.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ig9snq97 05xtgzvo 9ib8u2hh l7kys9l6 83xfesrq jqg7v1ou weqibygg 8dnafblz icb0zm5e spylefdd,11450,0,0.0,4.0,2.818876314163208,1.0771657891605537,2.848879599321357,3.0302653312683105,
y4x9hkol,1024,2862,0.25,2.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,1c081557 cdenksq2 n8j9163w sn9kj5j2 m1ssysvl 4ya8cc2x qtbsacac bjvlssfa 7qdcgpb0 xl9hoh38,1199,10,1.0,4.0,2.818876266479492,5060351739.680074,395173444.12483776,14248168448.0,
y4x9hkol,1024,2862,0.25,4.0,256.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,l6umy5gq kwvoi9wm wqxe7qp5 calj8g20 scm4odun r0byafac 8f71zty0 hd93i4zq dynd5jay pnmsbspe,110,10,1.0,4.0,2.818876266479492,59645756343.934326,11423222372.512539,168168620032.0,
y4x9hkol,1024,2862,0.5,0.25,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,s6o3q86g r9zar2yh iolt63e5 hudlwto3 7168ibr7 vj32lcs0 1hsmid6i 2ui7qu53 mdbz3qlb jl2ref7s,5730,0,0.0,4.0,2.8203327655792236,1.0294951314570624,2.8173623109987274,2.874952554702759,
y4x9hkol,1024,2862,0.5,0.5,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,hncmtn26 e90yjlpa crsrjp05 0l2nqewa 8gwu274c d7agw6cf 41ct9d5a 0ohcyzkf kdtg91y1 n8nmuf94,5730,0,0.0,4.0,2.8203327655792236,1.0306727169500425,2.819365651112369,2.8782410621643066,
y4x9hkol,1024,2862,0.5,1.0,512.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,j7db84hp v1gdl0db 3hl22cr3 df2de4cc l3ygcegt k9chwvkq 1z8meepw o5vu9hg0 utrrgcr4 v4eqb2mi,5730,0,0.0,4.0,2.8203327655792236,1.034076129412317,2.8268815454180123,2.8877453804016113,
y4x9hkol,1024,2862,0.5,2.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,4lht3olz plxbbnog bqgwon14 ftfqrbyv 8ote5oil a01om3ia jsh0ov21 d2soaol4 kakgwjp1 oscima1c,1123,10,1.0,4.0,2.8203327655792236,4598011393.62343,487553451.2791548,13016327168.0,
y4x9hkol,1024,2862,0.5,4.0,512.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,554ihslk vhgxn7z8 mp71krri 3p5iujw2 72kbsmxt 6d7zx0rp lt9b7zx6 6u5w6szw mluw5o2a rg4koxel,110,10,1.0,4.0,2.8203327655792236,54427299846.608864,10539127416.039629,154061799424.0,
y4x9hkol,1024,2862,1.0,0.25,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,ktoz3p72 q0hqd1vf 344sfpmd 00wk8tzq v58jrgmh xmbn0gxh hnv71p6g swgez0pt 46th9dof klc6if1g,2870,0,0.0,4.0,2.8178160190582275,1.0164739149990285,2.817282926994749,2.8587892055511475,
y4x9hkol,1024,2862,1.0,0.5,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,p2w3x4zb ttasefiy iqldyq4r idefhaup 2abddagh po3wija4 n72gu4vn zxfpg506 fjgpq64w 4rz0twib,2870,0,0.0,4.0,2.8178159952163697,1.016847001920043,2.817370334485682,2.859192132949829,
y4x9hkol,1024,2862,1.0,1.0,1024.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,4hosgh8v 14duaq01 7f0mmp7c vkxb0mbn 14taro62 joum559o 7e2dbwi7 ig7lnz0e xxowtp7b oyz3jitp,2870,0,0.0,4.0,2.8178159952163697,1.0180906816084878,2.81947038871486,2.86135196685791,
y4x9hkol,1024,2862,1.0,2.0,1024.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,b3a0e8lz 3q02sppz a56xyir2 orwxjq37 3ull35xj r2coo37v 90qobp6c k10frqok 690vdlde jzdnuffg,1125,10,1.0,4.0,2.8178160190582275,4743541598.360423,467211935.66954386,13366667264.0,
y4x9hkol,1024,2862,1.0,4.0,1024.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,if4jjqcx x0ct85na naxyj1uf wjnii0js k0g2l7yy 4mvfhgbw iujfbw39 rxbkvzmk 58rfj87c omxx8ajd,110,10,1.0,4.0,2.817815971374512,50990229710.57978,9690184034.86478,143340896256.0,
y4x9hkol,1024,2862,2.0,0.25,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,4cprsmxb z7h4e1eu tbgdcm5y h4r25fc4 4echzorm ouqgdmsk aj1n21c3 t94227md f609a7n6 17li47ax,1440,0,0.0,4.0,2.814349126815796,1.0135823011629366,2.817813075582186,2.8452229499816895,
y4x9hkol,1024,2862,2.0,0.5,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,bzz26sw4 4mftie8p nfbosbji 7i0z8d2g gfyejvj7 pzngjiwz 925f8z3r dqge86x0 yhd5s5mz itcf7qny,1440,0,0.0,4.0,2.814349126815796,1.01380639162905,2.817390659782622,2.844888687133789,
y4x9hkol,1024,2862,2.0,1.0,2048.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,zte74qhk u781gfg0 fd211dff jf8teteu ia3hojqz qochjsu6 ywz9t6wa bktldv6t f2mks2e6 oe7sb1es,1440,0,0.0,4.0,2.814349150657654,1.0143665752077755,2.8176336454020605,2.84523868560791,
y4x9hkol,1024,2862,2.0,2.0,2048.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,17dabpko ywpijgkw gs7auxsg rn75na69 lv5wdngk tlwhyo3u 3c9z65p2 mykd9imo cx5iq7e8 0blk4y00,1079,10,1.0,4.0,2.8143491744995117,4282176066.0545125,439935636.68519926,12082301952.0,
y4x9hkol,1024,2862,2.0,4.0,2048.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,hkyn3hrp aekeaqw8 g7u6web1 cyffi1gp lh3hignu hicoiknc 6vv4phls 5erwnunt 8uhxwkoy 3wm8xucd,110,10,1.0,4.0,2.814349150657654,53136059047.4529,10516134090.691967,149235728384.0,
y4x9hkol,1024,2862,4.0,0.25,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,5adh0x7x 95pn31x4 nwq2nhsk xbpmou7l 97zhbxy9 kp635bjr mhfeiee9 3bk785r6 sfhr6qtd 8u5l4sy9,720,0,0.0,4.0,2.81762273311615,1.0077149736366209,2.818443195356263,2.8355448246002197,
y4x9hkol,1024,2862,4.0,0.5,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,6g886gdf kx0u2279 szxtdk2w m6vactj2 lon44ke1 l62qh9mc hs8kb67t 9486waes 1c6cma16 lyq5bpbu,720,0,0.0,4.0,2.817622709274292,1.0078073015486346,2.8180684751934475,2.8360815048217773,
y4x9hkol,1024,2862,4.0,1.0,4096.0,ok,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,1dknu9pm uzo82v3i h99rxyfq mkp38bqd e8u7tcio e6m71hxu tgg1s5i8 s2bu373f 9ej7vosl 2j8knv10,720,0,0.0,4.0,2.817622685432434,1.0082333482455572,2.817957436045011,2.837615728378296,
y4x9hkol,1024,2862,4.0,2.0,4096.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,hmfugn8v gy6kqrfv ttne8se7 ct0q2atq c0ylmx7b 43l4lrn4 wmj1r0cq ifsoewoq fewkemks cud38dum,720,10,1.0,4.0,2.817622685432434,569034.5044650619,59151.45251454844,1599588.75,
y4x9hkol,1024,2862,4.0,4.0,4096.0,spike,False,10,1 2 3 4 5 10 11 12 13 14,10,1 2 3 4 5 10 11 12 13 14,1gjdse8m 0shbqb0k gjiekrac uvflybyb s2vp4gm9 xnvgvu38 etcamg0l 8o4i1ccc 26fs1sim ujkwvnkz,110,10,1.0,4.0,2.817622685432434,49801176023.478004,10764688650.442945,139993972736.0,
