pretrain_run_id,base_batch_size,checkpoint_step,bsz_mult,lr_mult,target_batch_size,invalid_batch_size,expected_seed_count,expected_seeds,unstable_ratio_threshold,status,seed_count,seeds,run_ids,history_points,unstable_seed_count,unstable_fraction,mean_initial_lin_loss,max_seed_lin_loss_ratio,mean_lin_loss_time_seed,per_seed_lin_loss_max,error
nutz83dd,64,3157,0.5,4.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,gv9t443q fgsq0l9u x8bhzwlr t14wiwo4 xbk77f0y oosdu1kf x85n5erh pdti9sxn tvm7no5t 7q1xndix,124,10,1.0,3.2182098865509032,36745286151.445656,4422939099.701508,118769074176.0,
nutz83dd,64,3157,1.0,0.25,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,vj42l3c1 586ahlb3 fmhzci9h 4f47nv8l ma6edaw9 mpnue25k 46gi726v dtmm3e18 d8k6infs fie62yg8,45780,0,0.0,3.1851902484893797,2.0000447550359657,3.0495927941231504,6.286224842071533,
nutz83dd,64,3157,1.0,0.5,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,n4arricg nadoi1su vbs25xy5 v2cvduzx 6ocvodz6 qqdvml6w zas761tt an39msnb 41qs4ape h5f808va,45739,10,1.0,3.1851902484893797,9243835015.210876,1568022.8419825241,29442480128.0,
nutz83dd,64,3157,1.0,1.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,6f6gvtgz z5oehmp6 98w0cbas 5myb6lu4 qxf46b3a iztuz7na yqa46oi5 7k6siln4 nmighf8b 8t9c5aql,16184,10,1.0,3.1851902484893797,138294681864.09692,71778145.16167918,443786264576.0,
nutz83dd,64,3157,1.0,2.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,th82n1p8 k3d5wfkc wus5c7nw d6kr3wai jeqy8zru 9tp9huyt higews5a pflu9g73 oc3kw2wj qd3mb0s1,5615,10,1.0,3.185190272331238,12949875191.65461,82451695.7686773,41556021248.0,
nutz83dd,64,3157,1.0,4.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,9lyppihg dyt62vsl yt6rfqug ifadwl99 l1nwavin 6elzk0z1 7o2qn7ms h6u76vr0 9ksm286h ls9kiyuy,124,10,1.0,3.185190272331238,19604838506.945335,2608054828.9143286,61905461248.0,
nutz83dd,64,3157,2.0,0.25,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,0c2pp237 seww8ixi ion2uqdq da6ghozg 7x9vjhzi dpt4abtz p9y7cu5o qgg3dpsg 18q36tk6 uxavaoom,22890,0,0.0,3.193302845954895,1.0301160799388032,3.061699339936216,3.2584445476531982,
nutz83dd,64,3157,2.0,0.5,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,vtpljr6d t0afbhi0 r0iaysas l4wynfac xmgmxo9r vstd2vvp nmjs2nkr p6ouv0xh bkvj8jlw n8ngnqpk,22890,0,0.0,3.193302845954895,1.4329826042707174,3.0498220014384656,4.53189754486084,
nutz83dd,64,3157,2.0,1.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,bpw2m6ci 5iur0mnc ysv14a0e rnyxnwjf 83ys3hza zwbgou02 qivqe11b w8rrluyj d70pt172 myezpbvy,22890,10,1.0,3.193302845954895,2350155158.61479,696470.2123601151,7517932032.0,
nutz83dd,64,3157,2.0,2.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,0fnkzkdk acww7xu0 97mevz67 e9y27wxt d15xdywi p8t8k2a2 5pdo71it 22mxmy2q m6ieniwt p73cdwdq,9475,10,1.0,3.1933028221130373,17173251554.8309,58375923.37016852,55283675136.0,
nutz83dd,64,3157,2.0,4.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,y5xwqs3g 5nerv5u1 4dn7je8a 1ye3m051 pim15g7f e3m0ht00 1hkjiqx2 ydmhibqz my30fif8 7gxym5l1,126,10,1.0,3.193302845954895,46386510835.43559,3649273817.5333357,148386217984.0,
nutz83dd,64,3157,4.0,0.25,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,zrrie0dt o4pxjeh1 a4kytimt yiy2nrxd vqeksa38 gys4xyg1 pcxcrzbv w1v4ap9p moykv3x3 2g9lgjga,11450,0,0.0,3.1828941822052004,1.017854424168544,3.0824518507328613,3.2277753353118896,
nutz83dd,64,3157,4.0,0.5,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,lskhqkf3 djaqajqi 5koprdax xtb1a49y 3oxp3m9a qk5zjlft tkgdw1ky gac7a4yc 5x4tjljj 6vh4trh3,11450,0,0.0,3.1828941822052004,1.0185164899566514,3.0621075537527496,3.229874849319458,
nutz83dd,64,3157,4.0,1.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,8srs4co0 s1eoy0kv by5tattw r9uba244 4z4778yu 2opzvak0 9yh3ndzl 74firj29 gt0uxuwf 46pjdedz,11450,0,0.0,3.1828941822052004,1.2284471766652925,3.0508603859364203,3.880800724029541,
nutz83dd,64,3157,4.0,2.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,0udo7q5o 05e3z4pz jfkmimu1 myeh7f5f 82v0ti7i 30a30md2 dufenyep rs3ixjip rst0eybk aggq2trn,11450,10,1.0,3.182894158363342,1724342.978623758,1088.910946413315,5447390.5,
nutz83dd,64,3157,4.0,4.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ph5x57xr l7hkb6wo wlopl41t xj1nx2oa egzc2igv uqxm4shj ata83va9 rv445g8h dzg8hsfg fa3m7q2u,126,10,1.0,3.1828941822052004,50642400868.20403,3808452898.0689545,159863308288.0,
nutz83dd,64,22099,0.25,0.25,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,xs5kcyi6 yjlkc6kh 0vdm2w44 pzseovjg yjf7u6zc 32utzy9c 6rurvnp9 brjxgnkb ozahus6a pch0dsop,96591,10,1.0,2.6659634590148924,154931324787.07306,10245502.531433312,410833354752.0,
nutz83dd,64,22099,0.25,0.5,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,2dvgd7a3 rsnwovv8 cwe2k62a wcl60zyq 8n7tiw8a dzwn94nt pq3ounju 6g0myvx6 fhzklucb ur3fs8qp,41875,10,1.0,2.6659634828567507,70259652826.18764,14150248.16274679,187552874496.0,
nutz83dd,64,22099,0.25,1.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,xbcb35a5 10ke9tzj kfjkvarq o4kh2u05 qlpxw4le s4l7rpjh jk5jrcww p041ht73 ia5ekzt9 lk33xb50,11485,10,1.0,2.6659634590148924,38725937256.47244,51197225.749277376,101785567232.0,
nutz83dd,64,22099,0.25,2.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,k127pvms i993dnzu 9iiuri7b 8pr7b138 9zlbarqb qqmrytz4 yjy4y14m ba78sdi5 zzm71dvw 60kqo272,4491,10,1.0,2.6659634351730346,873207715996.2826,781155267.8381495,2405944262656.0,
nutz83dd,64,22099,0.25,4.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,w704wgld szqnahow ja7ggx4c s3p5enfi nxtpl1oo 2yzjg5k1 wacgiavp yfo54h5x glna1mzg zeoytog0,184,10,1.0,2.6659634590148924,23597162675.77162,1885382186.9534786,62021754880.0,
nutz83dd,64,22099,0.5,0.25,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,6a5mjg52 c7erau8v v2xa6ln4 1xo83y5m ltmdgaua bk2h2siu ks9qykur u7cr95ry df8tx7mp upa15t1t,71538,10,1.0,2.6771838903427123,32105727246.088062,6293648.7441115845,84026417152.0,
nutz83dd,64,22099,0.5,0.5,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,5idm1ixx 99tx9x6x pvzg2wlu g7prjdio c21zjp5e 76hk7ynh 1j38mhy4 o8d7lfgz j1aupk82 8oiaw7xd,49379,10,1.0,2.6771838903427123,85333633408.36668,25883410.271002065,224810270720.0,
nutz83dd,64,22099,0.5,1.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,0135a8n4 b7u07k6o rchr5ksv jbxxqzkq olzxxjkq maqar7zk n5b9v7t8 svi8yse0 ajzkna4j mcbrbkzs,21796,10,1.0,2.67718391418457,37659940489.79648,24195366.655969094,100974075904.0,
nutz83dd,64,22099,0.5,2.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,1a3o2d59 wb89a0yo dzu6aygj 1x83r4d4 ttyi4p5p 2kf191m2 76vnr7p0 yxhd4uw6 zccj7uin 335jq1q9,7152,10,1.0,2.6771838903427123,136665877468.10513,165718335.28590697,365061668864.0,
nutz83dd,64,22099,0.5,4.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,k6h0q374 b6ib6ju1 iwgvzqtf 47858gij mt30hx0x 2xfowpuj tmas2kka y8o3ybt7 r1l91dk6 wirs5diy,189,10,1.0,2.6771838903427123,26700074873.10031,1953707917.431131,67094003712.0,
nutz83dd,64,22099,1.0,0.25,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,aqqdc747 j9co18s9 dr1og83r c3jtapq4 dfgz0y8g gi97a6ow yvxbmg3t g99u95qa v9z6nspy ub56hjwk,45780,0,0.0,2.69701771736145,1.4163380369617848,2.687748395401924,3.872896909713745,
nutz83dd,64,22099,1.0,0.5,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,has4exwc a6qg5gc8 w67naan5 4mkitqqu 7yq5m9tt iqgpimgy xmfvvirl xwz1s91w 6o74ok2y 2fgmldtz,35318,10,1.0,2.69701771736145,15022713661.955025,7301996.609150147,41696935936.0,
nutz83dd,64,22099,1.0,1.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,vpa2y1v9 6pgnfg65 l25z5wss xvco1mt6 17ltam4m fvn9ck4f yf4w9xfq n8xgrd00 hbf2uaxs f7fxh4le,25236,10,1.0,2.69701771736145,234618032441.88785,71914519.42688875,637273833472.0,
nutz83dd,64,22099,1.0,2.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,hnmz2q6x 01jguh2k rpp3kn6v w13pzias 4icbmyvb 7f7l0t6i jnn084qt 4i6srp6n xolnivas de9uggn2,12595,10,1.0,2.69701771736145,48047804142.30797,54285172.34104006,131384025088.0,
nutz83dd,64,22099,1.0,4.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,2vm7ii6a vmgyhkc2 p11d8mm7 u6pjtqi4 d7e94b1m kam339y1 tqofkmq4 o0c0r38k bbhzof6b 9vvhe85m,183,10,1.0,2.69701771736145,22306638366.21932,2172756608.194598,60589703168.0,
nutz83dd,64,22099,2.0,0.25,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,eet25axs p52zzhsj m4pgtvtt qnahgsqw yzk825nq 97ga8vda n0iyvons j8xrzgdz 1tui235a l0c9tsrz,22890,0,0.0,2.6831259727478027,1.0749473394587066,2.685261501657645,2.8284246921539307,
nutz83dd,64,22099,2.0,0.5,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,agozukol te4n0xxk bybubli6 7tnlx964 ti7wlp4q jhhugnit 51hs7wc2 2v6my0wy 69omtnmd tgmcif73,22890,1,0.1,2.683125948905945,9.594456768931211,2.690672654478557,26.17351722717285,
nutz83dd,64,22099,2.0,1.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ayqz891h m9111jm5 1y4v2bcs oj9j4uxe e42crut7 jh1k7wa4 eoiu3tx3 3m3a56xu x8ovp2q8 iokrm7ct,18392,10,1.0,2.6831259727478027,14469328843.280657,13415143.555255173,39144259584.0,
nutz83dd,64,22099,2.0,2.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,moft2129 tny0ugxz 4sinrvej dlqb9h6e vzeda6hl bnsoh6rd u641gzqm hx3o721n 3c1pgbbi wwvkr3xy,12971,10,1.0,2.6831259727478027,149527734316.78546,101326601.54181406,391819722752.0,
nutz83dd,64,22099,2.0,4.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ixncwn9w j5ajszbj 0mky6i13 6687tz80 uomlisf3 qgisyd9v kg4pxwhi uit7lbf1 vge5u95v h6kil6eg,188,10,1.0,2.683125948905945,21552369195.570232,1928166425.2573485,56730017792.0,
nutz83dd,64,22099,4.0,0.25,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,gl1rfkgn fpag6klw jpyeaui0 augt606t qmcjunrb ce5c7nok 5s812iyn eogxy01n o9b354pl qsbfw2fd,11450,0,0.0,2.6883264541625977,1.0413985047113676,2.687465155051785,2.7753167152404785,
nutz83dd,64,22099,4.0,0.5,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,uwqweoo3 8mwh14pi p2h072y9 1p7vlz69 vseg6e5s el4mogqj zvjboexw ul7tl64s eirle52a ph46sl7t,11450,0,0.0,2.6883265018463134,1.043785114739074,2.6854613257287374,2.776150703430176,
nutz83dd,64,22099,4.0,1.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,22n2pdn8 xlm29nw0 htknj5av n793qha6 xer6w0uw ubr3nnkd c3afn52h kxqhv7ep 2ktnrl8o c8za58nw,11450,0,0.0,2.6883265018463134,1.1463050135607606,2.6883538211589295,3.108920097351074,
nutz83dd,64,22099,4.0,2.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,rk153g8x zn2nmchc 0q5gqzfi jf6aica8 x4jjc7pv 9wtfk3np 15thucvk j537sh2l ir2urq1u ak5h4ah3,10276,10,1.0,2.6883265018463134,23517534788.73669,22325438.76107223,63782445056.0,
nutz83dd,64,22099,4.0,4.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,606ys0rs gfgoz0f5 ez40av3h 9fxmtbcc vbanzbfy s86nm8l9 vajvnxm3 5qnuwg9y f7a87hyd 1gx6jpz6,189,10,1.0,2.6883265018463134,18599478285.869717,1856443487.4606369,49666297856.0,
nutz83dd,64,45777,0.25,0.25,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,hyeselge 93abl3gh mbjt6s8u vsggnde7 wygkp9xh eosi3p9n v3jpu57t 9ij7tkmw 5t7yikow 7o8c51yr,168708,10,1.0,2.614952564239502,32665172431.085255,1746363.6360591284,84745306112.0,
nutz83dd,64,45777,0.25,0.5,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,xe7e3gsi 8btnz695 sbo5cxh7 ls4iqerf 6lco6ila v115jszx sos4tlzd rqdqqvji tfmi8fcg 0dlr7kgg,31972,10,1.0,2.6149526119232176,22299819051.83409,14833701.32271102,56065380352.0,
nutz83dd,64,45777,0.25,1.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,gsrfizj2 5sxle52e 961ws49c fzqwx2nw wrbe05u2 h8oaq9fa zmzi4vk6 etauca5o tizcl13p f6845060,10585,10,1.0,2.6149526119232176,40586436154.47611,68785537.6755713,105295937536.0,
nutz83dd,64,45777,0.25,2.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,l26m1oiz l8w9f9lu 4qkb5x03 7lsebmou du1ljzb1 ee7le1pi vl6tier5 x0sidws1 rmgidrsk i6nj4ufl,4969,10,1.0,2.6149525880813598,36459597712.57536,155500788.1479543,92154576896.0,
nutz83dd,64,45777,0.25,4.0,16.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,qyjhda3b fu92e1ho t3fqzjrk 15hl1pq3 u406b7a4 bd9tjl8f s7d203xn fwxufcdn yip9eqo9 7jgimflx,395,10,1.0,2.614952635765076,8900894846.93871,822751730.411547,23641270272.0,
nutz83dd,64,45777,0.5,0.25,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,mc627ton t45cxjyy zbqi7d92 ygnsxctw li22unqf z3jsxild cfwbptph jpgw3qbz mw5lloi7 v271nysd,91560,7,0.7,2.61351056098938,96514.91985135448,14.81378684691489,253674.53125,
nutz83dd,64,45777,0.5,0.5,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,e8cg1mal lwd055q7 x114sduf mew5cvhu 2cckdcgs 1cqhq4xs ugp64gcp 7ahn9et1 jj3zidhd h5eq7ym8,85371,10,1.0,2.61351056098938,22078182344.72253,2365651.6324086655,56388186112.0,
nutz83dd,64,45777,0.5,1.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,ip7fjl7g z5fv8is2 t29gushr l2eq07pw rg99whr5 5s3kmzp0 fd3zs6z1 4wuhp7ia u3ptmx6j zu2mm8z7,15749,10,1.0,2.61351056098938,51619167705.41455,48871270.44920053,132455743488.0,
nutz83dd,64,45777,0.5,2.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,m7tsyutc 5250nzy3 do5i5nmk a28nx0x8 ocpjygii s8vmysnr 2cerndl5 joyww0oz 0dww7ct5 k9ami6up,5320,10,1.0,2.61351056098938,107065363635.49573,152905265.8045238,274731712512.0,
nutz83dd,64,45777,0.5,4.0,32.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,tr1d9u7b lkbn64i8 sf2q8hkt kktrv7ol 4dpum2y8 hev71nwp yr45w72z v86znp82 b5y19mlp x00qdn3w,358,10,1.0,2.613510584831238,10094988198.395712,880890785.1084732,25903927296.0,
nutz83dd,64,45777,1.0,0.25,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,61n3xzoo 5vewv7cr 0gypomv1 k5n5dyna 4q175lkb pitnzpm4 gyjzowhe 4m1f83gx ef8hde79 iodhcphp,45780,0,0.0,2.6238126516342164,1.0710001167382277,2.5971988803801866,2.786672592163086,
nutz83dd,64,45777,1.0,0.5,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,20s3huj9 w7f926cw gga8rgw6 qazdw0sf 97vimaxa 4iandfft 2kwe19qs vyn06l73 tlskpurf 0baek5vp,45780,6,0.6,2.6238126516342164,7090.165664005326,4.588432522323154,18566.69921875,
nutz83dd,64,45777,1.0,1.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,eb5czgxy dmjildu2 tz9oi4uz 2n4as53j gy2dz8zm twxu6mx6 mf0up0ph lv81nqve wl2jqlqn jhngo7vr,43784,10,1.0,2.6238126516342164,43399356916.04495,6013424.137477222,113647951872.0,
nutz83dd,64,45777,1.0,2.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,gd6ws9lv yqqli2ui 2lw9q3t3 6qzohji2 ng3qj527 ye04ymy1 1x4o4lt3 qubymmaz j6w6r0oi s283b86x,10007,10,1.0,2.623812675476074,74675625313.54793,62268550.446682155,194301116416.0,
nutz83dd,64,45777,1.0,4.0,64.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,h5d5f0t4 q62hryke pquswx7v 755nijcx ebytccr7 706mmk3p 414y62gy y6e4w3wu ndcf9xjn 8juun9qk,350,10,1.0,2.6238126516342164,8180225329.263376,689263535.99827,21301514240.0,
nutz83dd,64,45777,2.0,0.25,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,bpwidv2l 3q7cmtg6 x6ieek7l 9nx716vc rw6nn653 29awolnd mgntjpiu abcvh45v hfcux4e1 p0t0ge77,22890,0,0.0,2.5980421543121337,1.059888130249217,2.5935636036465817,2.7200965881347656,
nutz83dd,64,45777,2.0,0.5,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,u4nbzzfn alryks2a ama8yypc lx9lfuv2 xxtydmqq p8q3spts pi0734fn 2xsnj5l9 sunffx4q qgu4tplh,22890,0,0.0,2.5980421543121337,1.0619027760081907,2.5972964477934863,2.7232701778411865,
nutz83dd,64,45777,2.0,1.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,dtoej19j 9ajqkslk syee4lg2 9jm5kdmw 30gqbcfp 2faeh5fi sv886wya nlnsltto k4b3cfsl ea1d1gcx,22890,6,0.6,2.598042130470276,3757.135356520042,4.641244800250152,9802.775390625,
nutz83dd,64,45777,2.0,2.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,adk2cwjr d3crxe0o 6udrmwmi z6o8ppxi son87v9e w2ilxian i459smwm 44y1o5qv p2n38hxc 8q4ttr8i,22007,10,1.0,2.5980421543121337,21260387099.727844,5192192.818754489,55470665728.0,
nutz83dd,64,45777,2.0,4.0,128.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,njfw8zg9 w2jk4k7l o1gyn9mo oj19301y 50oocmx1 htiurdoi i4d88ps3 nlj2b9j6 nsyi8bpq 4069vbre,348,10,1.0,2.598042130470276,9028673912.588121,864754899.1654816,23524651008.0,
nutz83dd,64,45777,4.0,0.25,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,obtc3x7h 1s95bmr5 1tlcm173 63eqrin5 us16alvb dna60z75 t4eyg6kq 6f5ulahz zv9vu1nz cxtcuose,11450,0,0.0,2.605200099945068,1.0331277068758056,2.593708522101157,2.675835371017456,
nutz83dd,64,45777,4.0,0.5,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,20sxdpaf v0x0xqux 0f4mc4zg 59vvolef yw9zf2ux w0y4f0rw e0hd6q7z 1nrde76k yiin38ub pwxrk0ig,11450,0,0.0,2.605200099945068,1.033504938928452,2.5937185747238223,2.675464391708374,
nutz83dd,64,45777,4.0,1.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,ok,10,1 2 3 4 5 10 11 12 13 14,l1ztnupp ws198o52 9psuqcqq iw72n2fd szrubxov tkr0ihhn 6jspv4mz 1mijkkgk qz9wqkxl g1zz4lzu,11450,0,0.0,2.605200099945068,1.0353699209273897,2.597657664707134,2.6788790225982666,
nutz83dd,64,45777,4.0,2.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,3tbam2rv 4hylbb3o 14egm4cl zz8ol2ut bjbnwg9u i8ekbt7b n6fjruff uu5iqi7h xh24ljeh zutdua59,11450,4,0.4,2.605200099945068,179.74232856590365,2.92167195413831,472.0366821289063,
nutz83dd,64,45777,4.0,4.0,256.0,False,10,1 2 3 4 5 10 11 12 13 14,4.0,spike,10,1 2 3 4 5 10 11 12 13 14,r838fpm1 fkijk9an brv3ygi1 bk6qiton wozhv3qq mummsewl ofwbf5hd qtzrbus5 1fqutjzt 3mitljvz,347,10,1.0,2.6052000761032104,8661729044.50672,805016953.1267742,22529069056.0,
